Data [date=31-May-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=15.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=16.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=16.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=16.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=17.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=18.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=5.0, shiftSmall=19.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=3.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=03-Jun-2021, shopId=6581.0, shiftBig=4.0, shiftSmall=, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=11.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=12.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=1.0, shiftSmall=13.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
Data [date=04-Jun-2021, shopId=6581.0, shiftBig=2.0, shiftSmall=14.0, shiftName=null, headCount=null, timeShiftSmall=null, timeShiftBig=null, jobName=null, loaiCV=null, tcCV=null, soNguoiLam=null, soPhutHoanThanh=null, gioBD=null, phutBD=null, gioKT=null, phutKT=null]
